LOCATION	Country	SUBJECT	Subject	MEASURE	Measure	TIME	Time	Unit Code	Unit	PowerCode Code	PowerCode	Reference Period Code	Reference Period	Value	Flag Codes	Flags
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2014	2014	NATCUR	National currency	0	Units			104734.57057		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2015	2015	NATCUR	National currency	0	Units			107843.05444		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2016	2016	NATCUR	National currency	0	Units			109361.41907		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2017	2017	NATCUR	National currency	0	Units			112627.4206		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2018	2018	NATCUR	National currency	0	Units			116704.8918		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2019	2019	NATCUR	National currency	0	Units			121285.98705		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2020	2020	NATCUR	National currency	0	Units			121566.92299		
NZL	New Zealand	T_GDPEMP	GDP per person employed	C	National currency, current prices	2021	2021	NATCUR	National currency	0	Units			128416.75254	E	Estimated value
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1970	1970	USD	US Dollar	6	Millions			11060.14		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1971	1971	USD	US Dollar	6	Millions			12323.407		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1972	1972	USD	US Dollar	6	Millions			13733.547		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1973	1973	USD	US Dollar	6	Millions			15088.028		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1974	1974	USD	US Dollar	6	Millions			17208.57		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1975	1975	USD	US Dollar	6	Millions			19414.246		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1976	1976	USD	US Dollar	6	Millions			20376.288		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1977	1977	USD	US Dollar	6	Millions			20225.295		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1978	1978	USD	US Dollar	6	Millions			22663.824		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1979	1979	USD	US Dollar	6	Millions			24041.254		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1980	1980	USD	US Dollar	6	Millions			26543.296		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1981	1981	USD	US Dollar	6	Millions			29792.827		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1982	1982	USD	US Dollar	6	Millions			33224.455		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1983	1983	USD	US Dollar	6	Millions			36150.072		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1984	1984	USD	US Dollar	6	Millions			40046.668		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1985	1985	USD	US Dollar	6	Millions			41348.444		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1986	1986	USD	US Dollar	6	Millions			43465.288		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1987	1987	USD	US Dollar	6	Millions			44273.485		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1988	1988	USD	US Dollar	6	Millions			45962.992		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1989	1989	USD	US Dollar	6	Millions			48168.247		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1990	1990	USD	US Dollar	6	Millions			49520.168		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1991	1991	USD	US Dollar	6	Millions			50932.811		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1992	1992	USD	US Dollar	6	Millions			52681.048		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1993	1993	USD	US Dollar	6	Millions			56956.26		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1994	1994	USD	US Dollar	6	Millions			61719.814		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1995	1995	USD	US Dollar	6	Millions			65810.471		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1996	1996	USD	US Dollar	6	Millions			68930.626		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1997	1997	USD	US Dollar	6	Millions			72388.499		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1998	1998	USD	US Dollar	6	Millions			73810.393		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1999	1999	USD	US Dollar	6	Millions			78923.926		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2000	2000	USD	US Dollar	6	Millions			82993.426		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2001	2001	USD	US Dollar	6	Millions			87345.956		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2002	2002	USD	US Dollar	6	Millions			92024.858		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2003	2003	USD	US Dollar	6	Millions			96546.623		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2004	2004	USD	US Dollar	6	Millions			102560.135		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2005	2005	USD	US Dollar	6	Millions			106147.849		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2006	2006	USD	US Dollar	6	Millions			116145.806		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2007	2007	USD	US Dollar	6	Millions			124052.165		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2008	2008	USD	US Dollar	6	Millions			127057.687		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2009	2009	USD	US Dollar	6	Millions			132008.446		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2010	2010	USD	US Dollar	6	Millions			135839.549		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2011	2011	USD	US Dollar	6	Millions			143362.869		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2012	2012	USD	US Dollar	6	Millions			145417.047		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2013	2013	USD	US Dollar	6	Millions			160992.629		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2014	2014	USD	US Dollar	6	Millions			168435.427		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2015	2015	USD	US Dollar	6	Millions			172758.809		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2016	2016	USD	US Dollar	6	Millions			188250.858		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2017	2017	USD	US Dollar	6	Millions			203223.123		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2018	2018	USD	US Dollar	6	Millions			208377.269		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2019	2019	USD	US Dollar	6	Millions			226826.5		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2020	2020	USD	US Dollar	6	Millions			227831.574		
NZL	New Zealand	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2021	2021	USD	US Dollar	6	Millions			237788.545		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1970	1970	USD	US Dollar	0	Units			3922.035461		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1971	1971	USD	US Dollar	0	Units			4302.865573		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1972	1972	USD	US Dollar	0	Units			4714.571576		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1973	1973	USD	US Dollar	0	Units			5078.434197		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1974	1974	USD	US Dollar	0	Units			5675.649736		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1975	1975	USD	US Dollar	0	Units			6289.033366		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1976	1976	USD	US Dollar	0	Units			6539.245186		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1977	1977	USD	US Dollar	0	Units			6465.887148		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1978	1978	USD	US Dollar	0	Units			7243.152445		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1979	1979	USD	US Dollar	0	Units			7661.330147		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1980	1980	USD	US Dollar	0	Units			8442.524173		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1981	1981	USD	US Dollar	0	Units			9437.069053		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1982	1982	USD	US Dollar	0	Units			10438.094565		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1983	1983	USD	US Dollar	0	Units			11205.849969		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1984	1984	USD	US Dollar	0	Units			12291.794966		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1985	1985	USD	US Dollar	0	Units			12637.055012		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1986	1986	USD	US Dollar	0	Units			13243.536868		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1987	1987	USD	US Dollar	0	Units			13375.675227		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1988	1988	USD	US Dollar	0	Units			13852.61965		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1989	1989	USD	US Dollar	0	Units			14434.596044		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1990	1990	USD	US Dollar	0	Units			14681.342425		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1991	1991	USD	US Dollar	0	Units			14528.570899		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1992	1992	USD	US Dollar	0	Units			14872.409237		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1993	1993	USD	US Dollar	0	Units			15886.494477		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1994	1994	USD	US Dollar	0	Units			16982.119194		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1995	1995	USD	US Dollar	0	Units			17831.916491		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1996	1996	USD	US Dollar	0	Units			18394.744483		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1997	1997	USD	US Dollar	0	Units			19089.290631		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1998	1998	USD	US Dollar	0	Units			19312.992046		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1999	1999	USD	US Dollar	0	Units			20537.595566		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2000	2000	USD	US Dollar	0	Units			21470.850623		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2001	2001	USD	US Dollar	0	Units			22399.270676		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2002	2002	USD	US Dollar	0	Units			23180.064987		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2003	2003	USD	US Dollar	0	Units			23868.729264		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2004	2004	USD	US Dollar	0	Units			25006.738107		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2005	2005	USD	US Dollar	0	Units			25590.127531		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2006	2006	USD	US Dollar	0	Units			27675.508376		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2007	2007	USD	US Dollar	0	Units			29290.053833		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2008	2008	USD	US Dollar	0	Units			29748.931632		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2009	2009	USD	US Dollar	0	Units			30572.372218		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2010	2010	USD	US Dollar	0	Units			31135.864353		
NZL	New Zealand	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2011	2011	USD	US Dollar	0	Units			32638.103358		
